0.10130	0.023754
0.10145	0.023671
0.10180	0.027418
0.10200	0.021143
0.10215	0.025868
0.10250	0.020926
0.10285	0.025518
0.10305	0.022952
0.10340	0.025261
0.10355	0.023918
0.10375	0.023838
0.10390	0.019352
0.10410	0.021372
0.10440	0.023525
0.10460	0.022276
0.10495	0.021024
0.10510	0.019908
0.10530	0.023145
0.10545	0.021917
0.10560	0.020754
0.10580	0.020687
0.10595	0.021707
0.10615	0.022776
0.10645	0.018434
0.10665	0.018376
0.10680	0.021366
0.10695	0.021299
0.10715	0.021232
0.10730	0.019102
0.10745	0.020045
0.10765	0.018984
0.10795	0.018867
0.10815	0.017869
0.10845	0.019679
0.10895	0.020527
0.10910	0.017546
0.10945	0.019326
0.10960	0.019268
0.10995	0.017286
0.11010	0.017235
0.11045	0.018036
0.11110	0.018764
0.11125	0.018710
0.11155	0.016789
0.11190	0.017571
0.11205	0.017521
0.11235	0.015723
0.11250	0.016503
0.11270	0.017323
0.11285	0.018183
0.11300	0.018132
0.11330	0.017129
0.11345	0.017981
0.11380	0.017881
0.11395	0.016093
0.11410	0.019704
0.11440	0.016801
0.11475	0.018515
0.11490	0.015831
0.11520	0.016574
0.11535	0.018315
0.11550	0.018266
0.11565	0.016441
0.11615	0.018072
0.11630	0.014681
0.11675	0.015332
0.11690	0.017835
0.11705	0.016899
0.11720	0.015211
0.11750	0.016767
0.11765	0.017604
0.11795	0.016638
0.11810	0.016595
0.11825	0.016553
0.11840	0.015685
0.11855	0.016468
0.11885	0.014048
0.11900	0.015526
0.11945	0.013907
0.11975	0.015332
0.11990	0.014529
0.12020	0.016019
0.12065	0.015106
0.12080	0.015068
0.12110	0.013533
0.12125	0.015746
0.12155	0.014886
0.12215	0.014743
0.12230	0.014707
0.12260	0.013210
0.12290	0.013839
0.12300	0.013807
0.12345	0.013024
0.12360	0.013677
0.12375	0.014363
0.12390	0.012286
0.12420	0.013550
0.12435	0.012842
0.12460	0.014164
0.12520	0.013333
0.12560	0.012580
0.12590	0.012523
0.12635	0.011817
0.12730	0.012246
0.12775	0.012165
0.12815	0.012086
0.12860	0.013304
0.12885	0.012585
0.12925	0.011285
0.12940	0.011853
0.13025	0.011703
0.13135	0.011508
0.13145	0.010910
0.13270	0.010710
0.13350	0.010581
0.13430	0.010455
0.13615	0.009663
0.13825	0.009373
0.14970	0.012050
0.14995	0.011411
0.15020	0.011375
0.15040	0.010772
0.15080	0.011285
0.15090	0.010704
0.15100	0.010687
0.15115	0.010670
0.15150	0.010620
0.15160	0.010073
0.15210	0.010538
0.15220	0.009996
0.15255	0.009949
0.15265	0.010457
0.15290	0.009904
0.15315	0.009873
0.15325	0.009858
0.15335	0.009843
0.15370	0.009309
0.15405	0.009266
0.15430	0.009238
0.15465	0.009681
0.15500	0.009156
0.15510	0.009142
0.15545	0.009580
0.15570	0.009075
0.15615	0.008570
0.15625	0.009008
0.15675	0.008508
0.15685	0.008495
0.15720	0.009372
0.15730	0.008446
0.15740	0.008878
0.15750	0.008422
0.15775	0.008397
0.15785	0.008827
0.15810	0.008801
0.15855	0.008313
0.15890	0.007864
0.15910	0.008255
0.15945	0.008220
0.16025	0.007732
0.16055	0.007700
0.16090	0.007668
0.16125	0.008461
0.16145	0.008016
0.16180	0.007205
0.16190	0.007574
0.16255	0.007512
0.16345	0.007060
0.16355	0.007050
0.16455	0.006966
0.16520	0.006912
0.16585	0.006857
0.16735	0.006398
0.16905	0.006269
